CONDUCTING_EQUIPMENTID,CONNECTIVITY_NODEID,LINKED_EQUIPTYPE,GEOMETRY_COORDINATES,GEOMETRY_WKB
J073A-4P$GS0628-4,-999999,UG_PRIMARY_CONDUCTOR,"{'type': 'LineString', 'coordinates': [[-118.1302925584, 34.1006609866], [-118.130110911, 34.1004158539], [-118.1298280788, 34.1005613749], [-118.129828819, 34.1005671763], [-118.1298289547, 34.100573009], [-118.1298284851, 34.1005788297], [-118.1298274134, 34.100584595], [-118.1298257478, 34.1005902618], [-118.1298235006, 34.1005957879], [-118.1298206886, 34.1006011321], [-118.1298173327, 34.1006062545], [-118.1298134581, 34.100611117], [-118.1298090935, 34.1006156833], [-118.1298042715, 34.1006199194], [-118.1297990281, 34.1006237937], [-118.1297934024, 34.1006272772], [-118.1297874363, 34.1006303441], [-118.1297811742, 34.1006329715], [-118.1297746629, 34.1006351397], [-118.129767951, 34.1006368326], [-118.1297610884, 34.1006380376], [-118.1297541263, 34.1006387456], [-118.1297471167, 34.1006389515], [-118.1297401118, 34.1006386537], [-118.1297331638, 34.1006378544], [-118.1297263246, 34.1006365595], [-118.129719645, 34.1006347788], [-118.129713175, 34.1006325254], [-118.1297069628, 34.1006298163], [-118.1297010546, 34.1006266715], [-118.1296954946, 34.1006231145], [-118.1296903241, 34.100619172], [-118.1296057949, 34.1006594829], [-118.1297520897, 34.100835628]]}","bytearray(b'\x01\x02\x00\x00\x00""\x00\x00\x00_O\x99\xb6V\x88]\xc0\r\xb7\x8eu\xe2\x0cA@B\xe6\xb6\xbcS\x88]\xc0\x0e@<m\xda\x0cA@\x1b#n\x1aO\x88]\xc0\xd97\xf41\xdf\x0cA@\xbb\xeb\x88\x1dO\x88]\xc09\xa1\x9eb\xdf\x0cA@\xaa\xa0\x1a\x1eO\x88]\xc0\xf6A\x8c\x93\xdf\x0cA@\x00f""\x1cO\x88]\xc0\xa0\x1d`\xc4\xdf\x0cA@X\xab\xa3\x17O\x88]\xc0\xd2\x00\xbd\xf4\xdf\x0cA@\xb4>\xa7\x10O\x88]\xc0\x11]F$\xe0\x0cA@\x12U:\x07O\x88]\xc0\xab\x92\xa1R\xe0\x0cA@f\xf8n\xfbN\x88]\xc0\xb1\'v\x7f\xe0\x0cA@\xa1\x99[\xedN\x88]\xc0\xdfln\xaa\xe0\x0cA@\xb1G\x1b\xddN\x88]\xc0\x84\x908\xd3\xe0\x0cA@\x94\xd3\xcc\xcaN\x88]\xc0}\x9e\x86\xf9\xe0\x0cA@P>\x93\xb6N\x88]\xc0\x18\x93\x0f\x1d\xe1\x0cA@~/\x95\xa0N\x88]\xc0\x0b\x92\x8f=\xe1\x0cA@\xda\xa2\xfc\x88N\x88]\xc0kT\xc8Z\xe1\x0cA@\xc6\x95\xf6oN\x88]\xc0\x86r\x82t\xe1\x0cA@\xd5\xb4\xb2UN\x88]\xc0\xf3\xbe\x8c\x8a\xe1\x0cA@Q@c:N\x88]\xc0\x82\xeb\xbc\x9c\xe1\x0cA@Kg<\x1eN\x88]\xc0 e\xf0\xaa\xe1\x0cA@+\xbes\x01N\x88]\xc0\xe1\x1c\x0c\xb5\xe1\x0cA@\xb1>@\xe4M\x88]\xc0\xff\x87\xfc\xba\xe1\x0cA@\x84\xbe\xd9\xc6M\x88]\xc0\xb8\xb2\xb6\xbc\xe1\x0cA@DJx\xa9M\x88]\xc0p-7\xba\xe1\x0cA@\x91\xeeS\x8cM\x88]\xc0\x9d\xb1\x82\xb3\xe1\x0cA@\x96e\xa4oM\x88]\xc0\xd0\xea\xa5\xa8\xe1\x0cA@\x1e;\xa0SM\x88]\xc0\xa2\xe4\xb5\x99\xe1\x0cA@\x10\x1f}8M\x88]\xc0\xe2\xc0\xce\x86\xe1\x0cA@\x87\xd2n\x1eM\x88]\xc0h\x01\x15p\xe1\x0cA@\xe1\xf0\xa6\x05M\x88]\xc0S\x99\xb3U\xe1\x0cA@\xb7\xefT\xeeL\x88]\xc0\xe5\xff\xdc7\xe1\x0cA@\x7f\'\xa5\xd8L\x88]\xc0\x99\x8b\xca\x16\xe1\x0cA@\xed\x9d\x1avK\x88]\xc0<\x8b\xf1h\xe2\x0cA@Yv\xb5\xdbM\x88]\xc0\x0cD\x8e.\xe8\x0cA@')"
42981694_1387680E$4534422E,42981694,TERMINAL,"{'type': 'Point', 'coordinates': [-118.129592679, 34.1001208507]}",bytearray(b'\x01\x01\x00\x00\x00\xc9\x86\x17?K\x88]\xc0\xbd\xb3\x91\xc2\xd0\x0cA@')
55295724_55295749$55295741,55295724,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1403403266, 34.0988878767]}",bytearray(b'\x01\x01\x00\x00\x00\xa5C\xfeU\xfb\x88]\xc0\xdd2\xa2[\xa8\x0cA@')
173020005_5002103:GS1777-3,173020005,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1230740612, 34.1042174128]}",bytearray(b'\x01\x01\x00\x00\x00\xc1\xf5\x06r\xe0\x87]\xc0*\xd3\x05\xffV\rA@')
ST. CHARLES$MARGUERITA_RCS0693-3$RCS0693-3,-999999,TIE_CABLE,"{'type': 'LineString', 'coordinates': [[-118.1447740735, 34.0921072077], [-118.1447752592, 34.0919846037]]}","bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00p\xbfy\xfaC\x89]\xc0\x11fB+\xca\x0bA@,\xe2r\xffC\x89]\xc0BP\xc8&\xc6\x0bA@')"
5002091:GS0609-1,-999999,UG_SWITCH,"{'type': 'Point', 'coordinates': [-118.1357164655, 34.0984981105]}",bytearray(b'\x01\x01\x00\x00\x00z6\x1d\x94\xaf\x88]\xc0\\\xa8\t\x96\x9b\x0cA@')
cbr_2184714_2935887E41AEEE34E0637F61810A7CE3,cbr_2184714,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1499387589, 34.0910151628]}",bytearray(b'\x01\x01\x00\x00\x007x\xbc\x98\x98\x89]\xc0C\xd5\x85b\xa6\x0bA@')
42981601_1431256E:42981599,42981601,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1278375592, 34.0995003194]}","bytearray(b'\x01\x01\x00\x00\x00\xba\xfd\x95}.\x88]\xc0\xdd\xe1,m\xbc\x0cA@')"
ND177283116$GS1777-1,-999999,UG_PRIMARY_CONDUCTOR,"{'type': 'LineString', 'coordinates': [[-118.122252476, 34.1046266253], [-118.1229010302, 34.1043099597], [-118.122762067, 34.1041130204], [-118.1228838965, 34.1040427182], [-118.1228928911, 34.1040461961], [-118.122902214, 34.1040490124], [-118.1229117954, 34.1040511461], [-118.1229215629, 34.104052581], [-118.1229314432, 34.1040533065], [-118.1229413619, 34.1040533169], [-118.1229512444, 34.1040526122], [-118.1229610163, 34.1040511978], [-118.1229706041, 34.1040490843], [-118.1229799357, 34.1040462875], [-118.1229889408, 34.1040428286], [-118.1229975516, 34.1040387335], [-118.1230057035, 34.104034033], [-118.1230133351, 34.1040287626], [-118.1230203889, 34.1040229619], [-118.1230268118, 34.1040166745], [-118.1230325556, 34.1040099477], [-118.123037577, 34.1040028322], [-118.1230418383, 34.1039953815], [-118.1230453073, 34.1039876516], [-118.123047958, 34.1039797007], [-118.1230497705, 34.1039715887], [-118.1230507311, 34.1039633765], [-118.123081089, 34.1039482883], [-118.123157043, 34.1040606737]]}","bytearray(b'\x01\x02\x00\x00\x00\x1d\x00\x00\x00\x9a\x91\x0c\xfc\xd2\x87]\xc0(\xfa\xbegd\rA@\xa3VH\x9c\xdd\x87]\xc0\x7f\xc7\\\x07Z\rA@\x14\xbdmU\xdb\x87]\xc0W\xdaP\x93S\rA@\x0b+kT\xdd\x87]\xc0)\x07\x94EQ\rA@\xdd\x0b%z\xdd\x87]\xc0\xe8\xc2\xc0bQ\rA@\x1bo?\xa1\xdd\x87]\xc04\xb8`zQ\rA@Hbo\xc9\xdd\x87]\xc0/\xceF\x8cQ\rA@=(g\xf2\xdd\x87]\xc0\xcd:P\x98Q\rA@l\x0c\xd8\x1b\xde\x87]\xc0\xa5:f\x9eQ\rA@\xeb+rE\xde\x87]\xc0\x1b\x90|\x9eQ\rA@\xd5l\xe5n\xde\x87]\xc0/;\x93\x98Q\rA@@\xec\xe1\x97\xde\x87]\xc0\x8f\xd4\xb5\x8cQ\rA@\xa6\xbe\x18\xc0\xde\x87]\xc0\xa6\x1f\xfbzQ\rA@Sy<\xe7\xde\x87]\xc0\x96\n\x85cQ\rA@]\xa0\x01\r\xdf\x87]\xc04\x1c\x81FQ\rA@\x0bg\x1f1\xdf\x87]\xc0+\xf3&$Q\rA@ApPS\xdf\x87]\xc0\xf7\xb3\xb8\xfcP\rA@}\xceRs\xdf\x87]\xc0\xed\x9a\x82\xd0P\rA@E\xc4\xe8\x90\xdf\x87]\xc0`\xb2\xd9\x9fP\rA@\x94M\xd9\xab\xdf\x87]\xc0\xac\x9b\x1bkP\rA@M\xa9\xf0\xc3\xdf\x87]\xc0C\xea\xad2P\rA@9Y\x00\xd9\xdf\x87]\xc0\xc5~\xfd\xf6O\rA@r\xe2\xdf\xea\xdf\x87]\xc0 =}\xb8O\rA@\xe8\xb1l\xf9\xdf\x87]\xc0\xa9g\xa5wO\rA@\xc6\xdc\x8a\x04\xe0\x87]\xc0)\xfa\xf24O\rA@\xfb\x04%\x0c\xe0\x87]\xc0\xff\x96\xe6\xf0N\rA@\xb2t,\x10\xe0\x87]\xc0M\x06\x03\xacN\rA@\xb5\x00\x81\x8f\xe0\x87]\xc0\xa2\\q-N\rA@A\xfd\x13\xce\xe1\x87]\xc0\xad+3\xdcQ\rA@')"
5002091:GS0609-1,-999999,UG_SWITCH,"{'type': 'Point', 'coordinates': [-118.1357131722, 34.098634977]}",bytearray(b'\x01\x01\x00\x00\x00\x11\x0fM\x86\xaf\x88]\xc0v:(\x12\xa0\x0cA@')
51229734_293588A6516FEE34E0637F61810A7CE3,51229734,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1386187225, 34.1019730961]}","bytearray(b'\x01\x01\x00\x00\x00\r\xf0\x0f!\xdf\x88]\xc0""iTt\r\rA@')"
CAB_5015312:RCS0693,-999999,UG_SWITCH_LOCATION,"{'type': 'Polygon', 'coordinates': [[[-118.1451425108, 34.0920704026], [-118.1443472553, 34.0920577719], [-118.1443392742, 34.0924005183], [-118.1451345329, 34.092413149], [-118.1451425108, 34.0920704026]]]}",bytearray(b'\x01\x03\x00\x00\x00\x01\x00\x00\x00\x05\x00\x00\x00MI\xd0\x03J\x89]\xc0\\\x0c\x84\xf6\xc8\x0bA@\xfa1E\xfc<\x89]\xc0\x9a\xd3\x8f\x8c\xc8\x0bA@\xe9\x8d\xcb\xda<\x89]\xc0\xb1\x1d\xba\xc7\xd3\x0bA@\xd9\x14Z\xe2I\x89]\xc0sV\xae1\xd4\x0bA@MI\xd0\x03J\x89]\xc0\\\x0c\x84\xf6\xc8\x0bA@')
55319600_1658475E:55319598,55319600,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1444475411, 34.0935083326]}",bytearray(b'\x01\x01\x00\x00\x00\xc7@\xe6\xa0>\x89]\xc0\xd35\xbf\x14\xf8\x0bA@')
54030048_CAB_4435581E:4435581E,54030048,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1461855803, 34.1003785614]}",bytearray(b'\x01\x01\x00\x00\x00B\xa2\xc3\x1a[\x89]\xc0]7g4\xd9\x0cA@')
42998415$42998423,-999999,UG_BUS,"{'type': 'LineString', 'coordinates': [[-118.1342252491, 34.0993593338], [-118.1341527334, 34.0993924738]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\xa5\xcb\x7f%\x97\x88]\xc0\x97\x9c\x80\xce\xb7\x0cA@\xcf\xa7X\xf5\x95\x88]\xc0C8\x80\xe4\xb8\x0cA@')
210332486_210332484,210332486,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1343465546, 34.0977763722]}","bytearray(b'\x01\x01\x00\x00\x00\x96\x95J""\x99\x88]\xc0\xd4u\xa8\xef\x83\x0cA@')"
42981452s_293588A56D19EE34E0637F61810A7CE3,42981452s,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1275878526, 34.0990452776]}",bytearray(b'\x01\x01\x00\x00\x00+\x92=f*\x88]\xc0\xc0\x0e\x02\x84\xad\x0cA@')
55295534_293588A80674EE34E0637F61810A7CE3,55295534,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1436028137, 34.0933916552]}",bytearray(b'\x01\x01\x00\x00\x00 \x1d\xdb\xc90\x89]\xc0\xd3f\xfcA\xf4\x0bA@')
RCS9711-4$1662210E,-999999,UG_PRIMARY_CONDUCTOR,"{'type': 'LineString', 'coordinates': [[-118.1461730102, 34.1052044584], [-118.146183433, 34.10487684], [-118.1467281351, 34.1048841266], [-118.1467154526, 34.1039736677], [-118.1464633113, 34.1039728439], [-118.1464322357, 34.1039403171], [-118.1465157188, 34.1038900639], [-118.1464418896, 34.1038132345], [-118.1464345588, 34.1038159139]]}","bytearray(b'\x01\x02\x00\x00\x00\t\x00\x00\x00{\x97\n\xe6Z\x89]\xc0W\x1c\xf6Vw\rA@\xee\xfc\xc1\x11[\x89]\xc04\xf4\xb2\x9al\rA@\x16jg\xfec\x89]\xc0\xea\xce\xd2\xd7l\rA@\x08\xaf5\xc9c\x89]\xc0U5W\x02O\rA@;\x06\xa7\xa7_\x89]\xc0\x7f\x1cn\xfbN\rA@Y\xdaO%_\x89]\xc0\x16W\x93\xeaM\rA@$&w\x83`\x89]\xc09j\x05EL\rA@,\xa6\xcdM_\x89]\xc0\xe5\x88\x87\xc0I\rA@6C\x0e/_\x89]\xc0\x9f\x80\x01\xd7I\rA@')"
5054763:BS0867-R,-999999,UG_SWITCH,"{'type': 'LineString', 'coordinates': [[-118.1340479384, 34.0977692142], [-118.1339244754, 34.097767186]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\x8d\xe1\xcd=\x94\x88]\xc0\xb6\xc5\x9c\xb3\x83\x0cA@\x86~\xf67\x92\x88]\xc0\xf8>\x99\xa2\x83\x0cA@')
51229859_508350H$508348H,51229859,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1374972112, 34.1008582761]}",bytearray(b'\x01\x01\x00\x00\x00KY\x1a\xc1\xcc\x88]\xc0\xb2\xb0\x8a\xec\xe8\x0cA@')
54028342_917396E:54028340,54028342,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1473681989, 34.1021494734]}",bytearray(b'\x01\x01\x00\x00\x00\xbd\xaf\x06{n\x89]\xc0?\xc7\xe3;\x13\rA@')
774655H:51230420,-999999,CUTOUT,"{'type': 'LineString', 'coordinates': [[-118.1375073131, 34.1036602819], [-118.1375097806, 34.1035576324]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00l.y\xeb\xcc\x88]\xc0\xcbSx\xbdD\rA@\xa8\xa3\xd2\xf5\xcc\x88]\xc0`4b`A\rA@')
5002129:RCS0631-2,-999999,UG_SWITCH,"{'type': 'LineString', 'coordinates': [[-118.1261717163, 34.1025546118], [-118.1262551958, 34.1026728781]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\x13\xcc\x882\x13\x88]\xc0\x14\xdeo\x82 \rA@O:\xac\x90\x14\x88]\xc0\x17\xd0\x86b$\rA@')
5003324:GS0626-4,-999999,UG_SWITCH,"{'type': 'LineString', 'coordinates': [[-118.1401777459, 34.0987484115], [-118.1401746023, 34.0988852804]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\x1f\x91\x14\xac\xf8\x88]\xc0T\xf6\xb6\xc9\xa3\x0cA@\xee&\xe5\x9e\xf8\x88]\xc0\xd8\xaf\xdaE\xa8\x0cA@')
ST. CHARLES$TRI CITY_PS1516$PS1516,-999999,TIE_CABLE,"{'type': 'LineString', 'coordinates': [[-118.1468770224, 34.1046206167], [-118.1470362502, 34.1048306376]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00{\xef\xe1nf\x89]\xc0_\x9bW5d\rA@\xdf{\xbb\ni\x89]\xc00\x0e \x17k\rA@')
ND58679354$1662218E,-999999,OH_PRIMARY_CONDUCTOR,"{'type': 'LineString', 'coordinates': [[-118.1449913213, 34.101396475], [-118.144880312, 34.100781141]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\xfd\xcb\xad\x89G\x89]\xc0\x00\x07H\x8f\xfa\x0cA@\xf4w\x12\xb8E\x89]\xc0\x04S|e\xe6\x0cA@')
293588A56D1BEE34E0637F61810A7CE3,-999999,OH_TRANSFORMER,"{'type': 'Point', 'coordinates': [-118.1272726898, 34.1005837652]}",bytearray(b'\x01\x01\x00\x00\x00[\x17Z<%\x88]\xc0r\x05\xc7\xed\xdf\x0cA@')
4740418E$695329H,-999999,OH_PRIMARY_CONDUCTOR,"{'type': 'LineString', 'coordinates': [[-118.1386162565, 34.1020757459], [-118.1386117689, 34.1028804138]]}","bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00""\x17\xb8\x16\xdf\x88]\xc0{-k\xd1\x10\rA@\n\x91\xe5\x03\xdf\x88]\xc0\xc1Uv/+\rA@')"
1387681E:1387681E,-999999,POTHEAD,"{'type': 'LineString', 'coordinates': [[-118.1296393021, 34.1001843272], [-118.1297232909, 34.1003041584]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\xee\xb2\xa4\x02L\x88]\xc0\xa8r\x0c\xd7\xd2\x0cA@{\xfc\xeabM\x88]\xc0\x8b\xfdC\xc4\xd6\x0cA@')
5003311:GS0627-2,-999999,UG_SWITCH,"{'type': 'Point', 'coordinates': [-118.1321279948, 34.0996892433]}",bytearray(b'\x01\x01\x00\x00\x00U#\xfa\xc8t\x88]\xc0E\xde\xfb\x9d\xc2\x0cA@')
42999780_5054767:B5054767-1,42999780,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1343928945, 34.0972883696]}",bytearray(b'\x01\x01\x00\x00\x00N\xac\xa7\xe4\x99\x88]\xc0I\xdb\xfe\xf1s\x0cA@')
4668431E:BF02585,-999999,BRANCH_LINE_FUSE,"{'type': 'Point', 'coordinates': [-118.1472816892, 34.1014013621]}",bytearray(b'\x01\x01\x00\x00\x00y\x9a-\x10m\x89]\xc0\xa3\xfeF\xb8\xfa\x0cA@')
1431253E:42981524,-999999,CUTOUT,"{'type': 'Point', 'coordinates': [-118.1286451997, 34.1005633744]}",bytearray(b'\x01\x01\x00\x00\x00\xee_\x13\xb9;\x88]\xc0\x98\x1c\xbaB\xdf\x0cA@')
ST. CHARLES$TRI CITY_PS1516$PS1516,-999999,TIE_CABLE,"{'type': 'Point', 'coordinates': [-118.1470362502, 34.1048306376]}",bytearray(b'\x01\x01\x00\x00\x00\xdf{\xbb\ni\x89]\xc00\x0e \x17k\rA@')
55295509s_293588A80673EE34E0637F61810A7CE3,55295509s,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1429389974, 34.093381465]}",bytearray(b'\x01\x01\x00\x00\x00\xfc\xc9\x9b\xe9%\x89]\xc0!\x1d\x81\xec\xf3\x0bA@')
5002114:GS0638-4,-999999,UG_SWITCH,"{'type': 'Point', 'coordinates': [-118.144671204, 34.0926288167]}",bytearray(b'\x01\x01\x00\x00\x00\x97v\x02KB\x89]\xc0d2\xd5B\xdb\x0bA@')
51229734s_293588A6516FEE34E0637F61810A7CE3,51229734s,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1386187225, 34.1019730961]}","bytearray(b'\x01\x01\x00\x00\x00\r\xf0\x0f!\xdf\x88]\xc0""iTt\r\rA@')"
55319601_293588A9383CEE34E0637F61810A7CE3,55319601,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1444499993, 34.0934056822]}","bytearray(b""\x01\x01\x00\x00\x00\xa5\xb95\xab>\x89]\xc0\xa0\'\xa7\xb7\xf4\x0bA@"")"
55345874s_293588B2C5B7EE34E0637F61810A7CE3,55345874s,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1413726823, 34.0981202146]}",bytearray(b'\x01\x01\x00\x00\x00\xaf\xc1\x01@\x0c\x89]\xc0Jd\x044\x8f\x0cA@')
54028483_583249E$884099E,54028483,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1472724652, 34.1001612702]}",bytearray(b'\x01\x01\x00\x00\x00\xa9h}\xe9l\x89]\xc0\xdb\xea\xa1\x15\xd2\x0cA@')
61544E:123861003,-999999,CUTOUT,"{'type': 'LineString', 'coordinates': [[-118.1385284601, 34.0996131235], [-118.138652768, 34.0996118918]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00wly\xa6\xdd\x88]\xc0\xab\xd7q\x1f\xc0\x0cA@\xd5\x03\xdc\xaf\xdf\x88]\xc0o\xc9\x1c\x15\xc0\x0cA@')
55316503_55316529$55316521,55316503,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1263267989, 34.1026384075]}",bytearray(b'\x01\x01\x00\x00\x00\x91x\xff\xbc\x15\x88]\xc0U\xc3]A#\rA@')
210332486_210332484,210332486,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1343465546, 34.0977763722]}","bytearray(b'\x01\x01\x00\x00\x00\x96\x95J""\x99\x88]\xc0\xd4u\xa8\xef\x83\x0cA@')"
54029923_CAB_4374250E:4374250E,54029923,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1461159752, 34.1019440639]}",bytearray(b'\x01\x01\x00\x00\x00\x0f\xba\xd1\xf6Y\x89]\xc0e<\xca\x80\x0c\rA@')
55316531_5002129:RCS0631-1,55316531,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1262433192, 34.1025201415]}",bytearray(b'\x01\x01\x00\x00\x00\\\xd3\xdb^\x14\x88]\xc0?vGa\x1f\rA@')
CAB_695331H:695331H,-999999,OH_TRANSFORMER_LOCATION,"{'type': 'Point', 'coordinates': [-118.138614586, 34.1032839156]}",bytearray(b'\x01\x01\x00\x00\x00\x97g\xb6\x0f\xdf\x88]\xc08\xdaGh8\rA@')
42999780_5054767:B5054767-2,42999780,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1343928945, 34.0972883696]}",bytearray(b'\x01\x01\x00\x00\x00N\xac\xa7\xe4\x99\x88]\xc0I\xdb\xfe\xf1s\x0cA@')
174139656_5640073:J073A-3,174139656,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1303942894, 34.1006705706]}",bytearray(b'\x01\x01\x00\x00\x00\xb9#JaX\x88]\xc0\xc62\xf4\xc5\xe2\x0cA@')
1431255E:42981574,-999999,CUTOUT,"{'type': 'Point', 'coordinates': [-118.1283253569, 34.1001984929]}",bytearray(b'\x01\x01\x00\x00\x00\x84\xc8\x8e{6\x88]\xc0\x97\x0e\xe1M\xd3\x0cA@')
508347H:508347H,-999999,POTHEAD,"{'type': 'Point', 'coordinates': [-118.1374928706, 34.0990118753]}",bytearray(b'\x01\x01\x00\x00\x00@\xaa\xe5\xae\xcc\x88]\xc0!*\xcfk\xac\x0cA@')
51229871s_293588A65174EE34E0637F61810A7CE3,51229871s,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1374929018, 34.1015007437]}",bytearray(b'\x01\x01\x00\x00\x00q*\x07\xaf\xcc\x88]\xc0\x08[\xf3\xf9\xfd\x0cA@')
55295524_CAB_1658471E:1658471E,55295524,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1429365372, 34.0934841151]}",bytearray(b'\x01\x01\x00\x00\x00\\+J\xdf%\x89]\xc0f\x86\x98I\xf7\x0bA@')
51229842_508350H:51229839,51229842,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1374996789, 34.1007556263]}",bytearray(b'\x01\x01\x00\x00\x00\x81\x05t\xcb\xcc\x88]\xc0Z\xecs\x8f\xe5\x0cA@')
5640073:GS0628-2,-999999,UG_SWITCH,"{'type': 'Point', 'coordinates': [-118.1299568769, 34.1008585315]}",bytearray(b'\x01\x01\x00\x00\x00@\x0b\xa66Q\x88]\xc0U(\xaf\xee\xe8\x0cA@')
293588A419B5EE34E0637F61810A7CE3,-999999,OH_TRANSFORMER,"{'type': 'Point', 'coordinates': [-118.1472753862, 34.0994019866]}",bytearray(b'\x01\x01\x00\x00\x00\x06\xcf\xbd\xf5l\x89]\xc0^\xcdL4\xb9\x0cA@')
4740418E:51229731,-999999,CUTOUT,"{'type': 'Point', 'coordinates': [-118.1386162565, 34.1020757459]}","bytearray(b'\x01\x01\x00\x00\x00""\x17\xb8\x16\xdf\x88]\xc0{-k\xd1\x10\rA@')"
137947528s_293588A4D2D2EE34E0637F61810A7CE3,137947528s,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1384905964, 34.1016454419]}",bytearray(b'\x01\x01\x00\x00\x00\xdc\x95\xa9\x07\xdd\x88]\xc0\xbd_\xc4\xb7\x02\rA@')
CAB_508350H:508350H,-999999,OH_TRANSFORMER_LOCATION,"{'type': 'Point', 'coordinates': [-118.1374972113, 34.1008582758]}",bytearray(b'\x01\x01\x00\x00\x00\xc8t\x1a\xc1\xcc\x88]\xc0\xc5\x0b\x8a\xec\xe8\x0cA@')
58629525_1662212E:58629523,58629525,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1457636201, 34.1032431072]}",bytearray(b'\x01\x01\x00\x00\x00\xabQ\xef0T\x89]\xc0\x10{\xf4\x117\rA@')
CAB_5475866:P5475866,-999999,UG_TRANSFORMER_LOCATION,"{'type': 'Point', 'coordinates': [-118.1414721144, 34.0981218415]}","bytearray(b'\x01\x01\x00\x00\x007)\x0e\xe1\r\x89]\xc0\x06""\xaaA\x8f\x0cA@')"
406057E:54028440,-999999,CUTOUT,"{'type': 'LineString', 'coordinates': [[-118.1472702366, 34.1007870072], [-118.1472726913, 34.1006843572]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\xc1w$\xe0l\x89]\xc0\x92\xe4\xb1\x96\xe6\x0cA@\x8e.p\xeal\x89]\xc0G\xb2\x9a9\xe3\x0cA@')
ND229729521$ND54030766,-999999,OH_PRIMARY_CONDUCTOR,"{'type': 'LineString', 'coordinates': [[-118.1469542929, 34.1014576978], [-118.1472840948, 34.1014554729]]}",bytearray(b'\x01\x02\x00\x00\x00\x02\x00\x00\x00\xca\x80\xfa\xb2g\x89]\xc0>\xfd\xda\x90\xfc\x0cA@\xc4\x98D\x1am\x89]\xc0\x88\r1~\xfc\x0cA@')
42981426_CAB_1430550E:1430550E,42981426,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1277071242, 34.1013114181]}","bytearray(b'\x01\x01\x00\x00\x00\xefy\x80Z,\x88]\xc0\xb7\xb9\xc5\xc5\xf7\x0cA@')"
CAB_508628H:508628H,-999999,OH_TRANSFORMER_LOCATION,"{'type': 'Point', 'coordinates': [-118.1374967555, 34.0995123187]}",bytearray(b'\x01\x01\x00\x00\x00n\x0b1\xbf\xcc\x88]\xc0\xcd.\xd5\xd1\xbc\x0cA@')
55295484_4535081E:55295481,55295484,TERMINAL,"{'type': 'Point', 'coordinates': [-118.1422256337, 34.0933710892]}",bytearray(b'\x01\x01\x00\x00\x00=Y\x8b9\x1a\x89]\xc0\xc1@w\x95\xf3\x0bA@')
293588B2164BEE34E0637F61810A7CE3,-999999,UG_TRANSFORMER,"{'type': 'Point', 'coordinates': [-118.1334938608, 34.0976893549]}",bytearray(b'\x01\x01\x00\x00\x00\x94\x96\xd5)\x8b\x88]\xc0>;\xb4\x15\x81\x0cA@')
CAB_695329H:695329H,-999999,OH_TRANSFORMER_LOCATION,"{'type': 'Point', 'coordinates': [-118.1386117689, 34.1028804138]}",bytearray(b'\x01\x01\x00\x00\x00\n\x91\xe5\x03\xdf\x88]\xc0\xc1Uv/+\rA@')
