CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,BUS_1174,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8245293,-13.6563417,,,,,6.0479413,-37.2078770,,,,
CKT_4799_01085,BUS_1200,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8754486,-131.5438234,,,,,0.0000000,0.0000000,,
CKT_4799_01085,BUS_461,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7941977,-13.5969653,,,,,23.1600485,-38.7628422,,,,
CKT_4799_01085,BUS_1131,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7948135,-13.3909058,0.8459470,-131.2734817,0.8252595,105.6799602,41.3981471,-38.5813655,0.0000000,0.0000000,29.3237013,79.7020411
CKT_4799_01085,BUS_1275,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8261009,-13.5325703,0.8650399,-132.2305543,0.8567064,105.6654348,0.6968289,-41.2988771,0.0000000,0.0000000,13.1176633,82.0587041
CKT_4799_01085,BUS_1019,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8672219,-132.0518899,,,,,17.2024869,-159.8842908,,
CKT_4799_01085,BUS_1164,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,,,0.8543800,105.4771259,,,,,6.9405803,81.9147431
CKT_4799_01085,BUS_1218,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8438619,-131.4296567,,,,,32.0604615,-155.5586513,,
CKT_4799_01085,BUS_296,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7937135,-13.6404618,,,,,14.7197868,-37.2259602,,,,
CKT_4799_01085,BUS_369,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7982279,-13.2616483,0.8353819,-131.9913359,0.8271528,105.8903665,19.9553823,-48.5146795,21.1630312,-164.6008843,11.3584619,99.4979854
CKT_4799_01085,BUS_1046,12.0000000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,,,0.8642039,-132.2960087,,,,,7.1407524,-155.8470469,,
CKT_4799_01085,BUS_1107,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.7948135,-13.3909058,0.8459470,-131.2734817,0.8252595,105.6799602,25.1818412,-37.7349839,0.0000000,0.0000000,0.0000000,0.0000000
CKT_4799_01085,BUS_118,12.4700000,0.0000000,0.0000000,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,,,,,,,0.8048275,-12.7124397,0.8457363,-131.2789546,0.8297607,106.1530122,4.5582540,-36.2676300,0.0000000,0.0000000,0.0000000,0.0000000
