CKT_KEY,NODE_ID,BASE_VOLTAGE,PGEN,QGEN,PGEN_A,PGEN_B,PGEN_C,QGEN_A,QGEN_B,QGEN_C,PCAP,QCAP,PLOAD,QLOAD,PLOAD_A,PLOAD_B,PLOAD_C,QLOAD_A,QLOAD_B,QLOAD_C,VA,VA_ANGLE,VB,VB_ANGLE,VC,VC_ANGLE,IA,IA_ANGLE,IB,IB_ANGLE,IC,IC_ANGLE
CKT_4799_01085,42760396,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300066,-0.0158155,,,,,0.0,153.4349488,,,,
CKT_4799_01085,42736862,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300012,-0.0159105,,,,,1e-07,69.5706596,,,,
CKT_4799_01085,161559163,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300017,-0.0002539,1.030002,-120.0002393,1.0300016,119.9997459,0.0,-180.0,0.0,90.0,0.0,-75.9637565
CKT_4799_01085,264804987,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.00465,1.0300371,-120.0043818,1.0300299,119.9953457,0.0,-180.0,1.4e-06,98.7461623,1e-07,-116.5650512
CKT_4799_01085,147808539,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0299797,-0.0148871,,,,,0.0,-180.0,,,,
CKT_4799_01085,-999999295358330,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300324,29.995591,1.0300324,-150.004409,,,0.0,-90.0,0.0,-90.0,,
CKT_4799_01085,42761218,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0300306,-120.0149917,1.0300245,119.9843553,,,4e-07,-44.4364531,1e-07,59.0362434
CKT_4799_01085,287568972,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046503,1.0300371,-120.0043822,1.0300299,119.9953457,2e-07,0.0,2e-07,180.0,0.0,-104.0362435
CKT_4799_01085,161559195,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300017,-0.0002539,1.030002,-120.0002393,1.0300016,119.9997459,0.0,-180.0,0.0,90.0,0.0,-75.9637565
CKT_4799_01085,295358398,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046502,1.0300371,-120.0043822,,,3.3e-06,-169.5355408,9e-07,88.8411222,,
CKT_4799_01085,-99999958758392,0.069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7809719,-0.0537594,,,,,405.2860901,-22.8737451,,,,
CKT_4799_01085,190934487,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0301003,-120.0137302,,,,,0.0,-116.5650512,,
CKT_4799_01085,259443346,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300305,-0.0046494,1.0300371,-120.0043818,1.0300299,119.9953458,0.0,135.0,0.0,-90.0,0.0,63.4349488
CKT_4799_01085,287568308,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0300304,-0.0046503,1.0300371,-120.0043822,,,2.5e-06,-47.9903346,1e-06,88.0408806,,
